Date/Time,Year,Month,Mean Max Temp (°C),Mean Max Temp Flag,Mean Min Temp (°C),Mean Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Extr Max Temp (°C),Extr Max Temp Flag,Extr Min Temp (°C),Extr Min Temp Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow Grnd Last Day (cm),Snow Grnd Last Day Flag,Dir of Max Gust (10's deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2005-02,2005,2,-9.4,,-22.4,,-15.9,,3.4,,-36.4,,0,,15.9,,15.9,,,,,,,
2005-03,2005,3,-4.1,,-17.7,,-10.9,,5.8,,-28.6,,0,,15.6,,15.6,,,,,,,
2005-04,2005,4,7.4,I,-1.6,I,3,I,19.7,I,-6.5,I,31.6,,0,,31.6,,0,,,,,
2005-05,2005,5,14,,2.7,,8.4,,25.1,,-9,,49.2,,3,,52.2,,0,,,,,
2005-06,2005,6,20.1,,9.7,,15,,27.7,,3.2,,146.2,,0,,146.2,,0,,,,,
2005-07,2005,7,23.4,,12.4,,17.9,,31,,0.5,,73,,0,,73,,0,,,,,
2005-08,2005,8,24.7,I,12.3,I,18.4,I,30.9,I,7.9,I,66.6,,0,,66.6,,0,,,,,
2005-09,2005,9,12.8,I,2.9,I,7.9,I,16.3,I,-2.5,I,9.4,,0,,9.4,,0,,,,,
2005-10,2005,10,9.7,,0.7,,5.2,,19,,-6.1,,17.6,,0,,17.6,,0,,,,,
2005-11,2005,11,-0.7,,-8,,-4.4,,7.9,,-21.5,,20.2,,0.4,I,20.6,I,,,,,,
2005-12,2005,12,-7.4,,-15.4,,-11.4,,0.1,,-31.8,,0,,0,,0,,,,,,,
2006-01,2006,1,-6.8,,-16.9,,-11.9,,1.7,,-36.6,,0,,0,,0,,,,,,,
2006-02,2006,2,-12.2,,-25.9,,-19,,-4.1,,-36.2,,0,,0,,0,,,,,,,
2006-03,2006,3,-1,,-12.3,,-6.7,,6.7,,-23.9,,0,,0,,0,,,,,,,
2006-04,2006,4,11.5,,-1.5,,5,,22.5,,-11.8,,1.4,,0,,1.4,,,,,,,
2006-05,2006,5,14.2,,3.3,,8.8,,29.2,,-6.6,,60.4,,0,,60.4,,0,,,,,
2006-06,2006,6,22.4,,9.3,E,15.9,E,26.7,,2.7,,24.8,I,0,,24.8,I,0,,,,,
2006-07,2006,7,25.3,E,12.6,,19,E,32.2,,3.4,,18.8,,0,,18.8,,0,,,,,
2006-08,2006,8,23.5,,11.2,,17.4,,29.3,,3.4,,28.8,,0,,28.8,,0,,,,,
2006-09,2006,9,16.3,E,4,,10.3,E,26.7,E,-2.5,,27.8,,0,,27.8,,0,,,,,
2006-10,2006,10,4.5,I,-1,E,1.4,I,15.7,I,-7.1,E,11,,0,,11,,,M,,,,
2006-11,2006,11,-3.3,,-11.5,,-7.4,,3.7,,-23.7,,0,,0,,0,,,,,,,
2006-12,2006,12,-6.5,I,-16.1,I,-11.8,I,0.2,I,-33.6,I,0,,0,,0,,,,,,,
2007-01,2007,1,-12.6,I,-24.5,I,-18.5,I,-5.8,I,-31.2,I,0,,0,,0,,,,,,,
2007-02,2007,2,-15.7,,-26.7,,-21.2,,-0.3,,-41.6,,0,,0,,0,,,,,,,
2007-03,2007,3,-1,,-14.7,,-7.8,,14.4,,-36.3,,0,,0,,0,,,,,,,
2007-04,2007,4,6.5,E,-6.8,E,-0.1,E,19.3,,-19.5,S,,,,,,,,,,,,
2007-05,2007,5,18.3,I,,,,,28.4,I,,,7.6,,0,,7.6,,0,,,,,
2007-06,2007,6,20.3,I,8.6,I,14.7,I,29.5,I,4,I,43,,0,,43,,0,,,,,
2007-07,2007,7,25,,12.6,,18.8,,35.2,,4.1,,18.6,,0,,18.6,,0,,,,,
2007-08,2007,8,21.1,,10.1,E,15.7,E,28.4,,2.8,E,56.6,,0,,56.6,,0,,,,,
2007-09,2007,9,15.3,E,5.1,,10.4,E,24.7,E,-1.9,,42.8,,0,,42.8,,0,,,,,
2007-10,2007,10,8.6,,0.4,,4.5,,18.4,,-5.4,,6.2,I,0,I,6.2,I,0,,,,,
